,Order Quantity,Unit Cost,Unit Price,Cost,Revenue
48936,2.0,38.0,50.0,76.0,78
48937,4.0,38.0,50.0,152.0,156
48938,15.0,42.0,54.0,630.0,640
48939,15.0,42.0,54.0,630.0,640
48940,29.0,42.0,54.0,1218.0,1315
48941,31.0,42.0,54.0,1302.0,1406
48942,9.0,42.0,54.0,378.0,408
48943,9.0,42.0,54.0,378.0,408
48944,30.0,42.0,54.0,1260.0,1361
48945,27.0,42.0,54.0,1134.0,1225
48946,5.0,42.0,54.0,210.0,227
48947,3.0,42.0,54.0,126.0,136
48948,27.0,38.0,50.0,1026.0,1175
48949,25.0,38.0,50.0,950.0,1088
48950,25.0,38.0,50.0,950.0,1088
48951,27.0,38.0,50.0,1026.0,1175
48952,5.0,42.0,54.0,210.0,265
48953,2.0,42.0,54.0,84.0,106
48954,7.0,42.0,54.0,294.0,370
48955,9.0,42.0,54.0,378.0,476
48956,8.0,42.0,54.0,336.0,423
48957,8.0,42.0,54.0,336.0,423
48958,4.0,42.0,54.0,168.0,212
48959,6.0,42.0,54.0,252.0,318
48960,18.0,42.0,54.0,756.0,953
48961,20.0,42.0,54.0,840.0,1058
48962,2.0,42.0,54.0,84.0,106
48963,1.0,42.0,54.0,42.0,53
48964,6.0,42.0,54.0,252.0,301
48965,8.0,42.0,54.0,336.0,402
48966,25.0,38.0,50.0,950.0,1163
48967,27.0,38.0,50.0,1026.0,1256
48968,28.0,42.0,54.0,1176.0,1452
48969,28.0,42.0,54.0,1176.0,1452
48970,21.0,42.0,54.0,882.0,1089
48971,20.0,42.0,54.0,840.0,1037
48972,12.0,42.0,54.0,504.0,622
48973,14.0,42.0,54.0,588.0,726
48974,9.0,42.0,54.0,378.0,467
48975,6.0,42.0,54.0,252.0,311
48976,19.0,42.0,54.0,798.0,985
48977,20.0,42.0,54.0,840.0,1037
48978,20.0,42.0,54.0,840.0,1037
48979,17.0,42.0,54.0,714.0,881
48980,5.0,42.0,54.0,210.0,259
48981,3.0,42.0,54.0,126.0,156
48982,3.0,42.0,54.0,126.0,156
48983,5.0,42.0,54.0,210.0,259
48984,10.0,42.0,54.0,420.0,443
48985,12.0,42.0,54.0,504.0,531
48986,17.0,38.0,50.0,646.0,697
48987,19.0,38.0,50.0,722.0,779
48988,30.0,38.0,50.0,1140.0,1230
48989,28.0,38.0,50.0,1064.0,1148
48990,16.0,42.0,54.0,672.0,804
48991,18.0,42.0,54.0,756.0,904
48992,5.0,42.0,54.0,210.0,227
48993,4.0,42.0,54.0,168.0,181
48994,24.0,42.0,54.0,1008.0,1063
48995,26.0,42.0,54.0,1092.0,1151
48996,23.0,42.0,54.0,966.0,1018
48997,24.0,42.0,54.0,1008.0,1063
48998,19.0,38.0,50.0,722.0,893
48999,21.0,38.0,50.0,798.0,987
49000,16.0,42.0,54.0,672.0,752
49001,16.0,42.0,54.0,672.0,752
49002,27.0,38.0,50.0,1026.0,1188
49003,29.0,38.0,50.0,1102.0,1276
49004,16.0,42.0,54.0,672.0,855
49005,15.0,42.0,54.0,630.0,802
49006,3.0,42.0,54.0,126.0,160
49007,3.0,42.0,54.0,126.0,160
49008,21.0,42.0,54.0,882.0,1123
49009,22.0,42.0,54.0,924.0,1176
49010,23.0,38.0,50.0,874.0,989
49011,23.0,38.0,50.0,874.0,989
49012,21.0,38.0,50.0,798.0,1040
49013,23.0,38.0,50.0,874.0,1139
49014,14.0,38.0,50.0,532.0,693
49015,13.0,38.0,50.0,494.0,644
49016,4.0,38.0,50.0,152.0,196
49017,2.0,38.0,50.0,76.0,98
49018,14.0,38.0,50.0,532.0,686
49019,15.0,38.0,50.0,570.0,735
49020,19.0,38.0,50.0,722.0,931
49021,16.0,38.0,50.0,608.0,784
49022,2.0,38.0,50.0,76.0,98
49023,2.0,38.0,50.0,76.0,98
49024,25.0,38.0,50.0,950.0,1225
49025,24.0,38.0,50.0,912.0,1176
49026,11.0,38.0,50.0,418.0,539
49027,9.0,38.0,50.0,342.0,441
49028,11.0,38.0,50.0,418.0,539
49029,8.0,38.0,50.0,304.0,392
49030,8.0,38.0,50.0,304.0,392
49031,9.0,38.0,50.0,342.0,441
49032,20.0,38.0,50.0,760.0,980
49033,21.0,38.0,50.0,798.0,1029
49034,17.0,38.0,50.0,646.0,672
49035,18.0,38.0,50.0,684.0,711
49036,16.0,38.0,50.0,608.0,632
49037,18.0,38.0,50.0,684.0,711
49038,9.0,42.0,54.0,378.0,476
49039,10.0,42.0,54.0,420.0,529
49040,21.0,42.0,54.0,882.0,1111
49041,23.0,42.0,54.0,966.0,1217
49042,30.0,42.0,54.0,1260.0,1588
49043,31.0,42.0,54.0,1302.0,1641
49044,1.0,42.0,54.0,42.0,53
49045,1.0,42.0,54.0,42.0,53
49046,15.0,42.0,54.0,630.0,794
49047,15.0,42.0,54.0,630.0,794
49048,4.0,42.0,54.0,168.0,212
49049,5.0,42.0,54.0,210.0,265
49050,7.0,42.0,54.0,294.0,370
49051,7.0,42.0,54.0,294.0,370
49052,11.0,42.0,54.0,462.0,582
49053,9.0,42.0,54.0,378.0,476
49054,16.0,42.0,54.0,672.0,847
49055,13.0,42.0,54.0,546.0,688
49056,8.0,42.0,54.0,336.0,423
49057,10.0,42.0,54.0,420.0,529
49058,26.0,42.0,54.0,1092.0,1376
49059,27.0,42.0,54.0,1134.0,1429
49060,7.0,42.0,54.0,294.0,370
49061,5.0,42.0,54.0,210.0,265
49062,26.0,42.0,54.0,1092.0,1376
49063,28.0,42.0,54.0,1176.0,1482
49064,1.0,42.0,54.0,42.0,53
49065,1.0,42.0,54.0,42.0,53
49066,30.0,42.0,54.0,1260.0,1588
49067,30.0,42.0,54.0,1260.0,1588
49068,19.0,42.0,54.0,798.0,1005
49069,17.0,42.0,54.0,714.0,900
49070,28.0,42.0,54.0,1176.0,1482
49071,25.0,42.0,54.0,1050.0,1323
49072,22.0,42.0,54.0,924.0,1164
49073,20.0,42.0,54.0,840.0,1058
49074,20.0,42.0,54.0,840.0,1058
49075,20.0,42.0,54.0,840.0,1058
49076,24.0,42.0,54.0,1008.0,1270
49077,22.0,42.0,54.0,924.0,1164
49078,24.0,38.0,50.0,912.0,1176
49079,23.0,38.0,50.0,874.0,1127
49080,6.0,38.0,50.0,228.0,294
49081,3.0,38.0,50.0,114.0,147
49082,9.0,38.0,50.0,342.0,441
49083,8.0,38.0,50.0,304.0,392
49084,25.0,38.0,50.0,950.0,1225
49085,22.0,38.0,50.0,836.0,1078
49086,12.0,38.0,50.0,456.0,588
49087,12.0,38.0,50.0,456.0,588
49088,23.0,38.0,50.0,874.0,1127
49089,21.0,38.0,50.0,798.0,1029
49090,23.0,38.0,50.0,874.0,1127
49091,22.0,38.0,50.0,836.0,1078
49092,21.0,38.0,50.0,798.0,1029
49093,23.0,38.0,50.0,874.0,1127
49094,2.0,42.0,54.0,84.0,84
49095,1.0,42.0,54.0,42.0,42
49096,20.0,38.0,50.0,760.0,780
49097,18.0,38.0,50.0,684.0,702
49098,14.0,38.0,50.0,532.0,672
49099,13.0,38.0,50.0,494.0,624
49100,3.0,38.0,50.0,114.0,144
49101,1.0,38.0,50.0,38.0,48
49102,8.0,38.0,50.0,304.0,384
49103,7.0,38.0,50.0,266.0,336
49104,7.0,38.0,50.0,266.0,336
49105,5.0,38.0,50.0,190.0,240
49106,2.0,38.0,50.0,76.0,96
49107,3.0,38.0,50.0,114.0,144
49108,27.0,38.0,50.0,1026.0,1296
49109,24.0,38.0,50.0,912.0,1152
49110,9.0,38.0,50.0,342.0,432
49111,9.0,38.0,50.0,342.0,432
49112,15.0,38.0,50.0,570.0,720
49113,13.0,38.0,50.0,494.0,624
49114,2.0,38.0,50.0,76.0,96
49115,2.0,38.0,50.0,76.0,96
49116,24.0,38.0,50.0,912.0,1152
49117,23.0,38.0,50.0,874.0,1104
49118,10.0,38.0,50.0,380.0,395
49119,11.0,38.0,50.0,418.0,435
49120,4.0,38.0,50.0,152.0,152
49121,2.0,38.0,50.0,76.0,76
49122,12.0,42.0,54.0,504.0,564
49123,11.0,42.0,54.0,462.0,517
49124,17.0,38.0,50.0,646.0,740
49125,16.0,38.0,50.0,608.0,696
49126,8.0,38.0,50.0,304.0,348
49127,9.0,38.0,50.0,342.0,392
49128,25.0,42.0,54.0,1050.0,1107
49129,26.0,42.0,54.0,1092.0,1151
49130,16.0,42.0,54.0,672.0,708
49131,18.0,42.0,54.0,756.0,797
49132,19.0,38.0,50.0,722.0,941
49133,16.0,38.0,50.0,608.0,792
49134,30.0,38.0,50.0,1140.0,1305
49135,31.0,38.0,50.0,1178.0,1349
49136,22.0,38.0,50.0,836.0,957
49137,24.0,38.0,50.0,912.0,1044
49138,12.0,38.0,50.0,456.0,576
49139,14.0,38.0,50.0,532.0,672
49140,28.0,38.0,50.0,1064.0,1316
49141,28.0,38.0,50.0,1064.0,1316
49142,7.0,38.0,50.0,266.0,301
49143,5.0,38.0,50.0,190.0,215
49144,17.0,38.0,50.0,646.0,731
49145,15.0,38.0,50.0,570.0,645
49146,11.0,38.0,50.0,418.0,539
49147,11.0,38.0,50.0,418.0,539
49148,21.0,38.0,50.0,798.0,1029
49149,23.0,38.0,50.0,874.0,1127
49150,18.0,38.0,50.0,684.0,882
49151,15.0,38.0,50.0,570.0,735
49152,18.0,38.0,50.0,684.0,882
49153,18.0,38.0,50.0,684.0,882
49154,30.0,38.0,50.0,1140.0,1470
49155,27.0,38.0,50.0,1026.0,1323
49156,20.0,38.0,50.0,760.0,780
49157,19.0,38.0,50.0,722.0,741
49158,23.0,38.0,50.0,874.0,897
49159,25.0,38.0,50.0,950.0,975
49160,18.0,38.0,50.0,684.0,702
49161,20.0,38.0,50.0,760.0,780
49162,17.0,38.0,50.0,646.0,842
49163,18.0,38.0,50.0,684.0,891
49164,2.0,38.0,50.0,76.0,99
49165,1.0,38.0,50.0,38.0,50
49166,15.0,38.0,50.0,570.0,743
49167,12.0,38.0,50.0,456.0,594
49168,26.0,38.0,50.0,988.0,1118
49169,28.0,38.0,50.0,1064.0,1204
49170,21.0,38.0,50.0,798.0,903
49171,21.0,38.0,50.0,798.0,903
49172,6.0,42.0,54.0,252.0,266
49173,6.0,42.0,54.0,252.0,266
49174,12.0,42.0,54.0,504.0,531
49175,10.0,42.0,54.0,420.0,443
49176,23.0,42.0,54.0,966.0,1093
49177,25.0,42.0,54.0,1050.0,1188
49178,4.0,42.0,54.0,168.0,212
49179,2.0,42.0,54.0,84.0,106
49180,7.0,42.0,54.0,294.0,370
49181,7.0,42.0,54.0,294.0,370
49182,20.0,42.0,54.0,840.0,1058
49183,19.0,42.0,54.0,798.0,1005
49184,27.0,42.0,54.0,1134.0,1429
49185,26.0,42.0,54.0,1092.0,1376
49186,1.0,42.0,54.0,42.0,53
49187,1.0,42.0,54.0,42.0,53
49188,3.0,42.0,54.0,126.0,159
49189,4.0,42.0,54.0,168.0,212
49190,21.0,42.0,54.0,882.0,885
49191,21.0,42.0,54.0,882.0,885
49192,15.0,42.0,54.0,630.0,632
49193,17.0,42.0,54.0,714.0,716
49194,3.0,42.0,54.0,126.0,126
49195,1.0,42.0,54.0,42.0,42
49196,4.0,42.0,54.0,168.0,168
49197,3.0,42.0,54.0,126.0,126
49198,2.0,42.0,54.0,84.0,89
49199,1.0,42.0,54.0,42.0,44
49200,21.0,42.0,54.0,882.0,930
49201,18.0,42.0,54.0,756.0,797
49202,28.0,42.0,54.0,1176.0,1240
49203,28.0,42.0,54.0,1176.0,1240
49204,21.0,38.0,50.0,798.0,861
49205,23.0,38.0,50.0,874.0,943
49206,10.0,38.0,50.0,380.0,410
49207,7.0,38.0,50.0,266.0,287
49208,1.0,38.0,50.0,38.0,41
49209,1.0,38.0,50.0,38.0,41
49210,14.0,38.0,50.0,532.0,672
49211,15.0,38.0,50.0,570.0,720
49212,28.0,42.0,54.0,1176.0,1240
49213,30.0,42.0,54.0,1260.0,1328
49214,15.0,42.0,54.0,630.0,680
49215,14.0,42.0,54.0,588.0,635
49216,22.0,42.0,54.0,924.0,998
49217,20.0,42.0,54.0,840.0,907
49218,8.0,38.0,50.0,304.0,344
49219,10.0,38.0,50.0,380.0,430
49220,6.0,38.0,50.0,228.0,252
49221,5.0,38.0,50.0,190.0,210
49222,27.0,42.0,54.0,1134.0,1268
49223,26.0,42.0,54.0,1092.0,1221
49224,7.0,42.0,54.0,294.0,329
49225,4.0,42.0,54.0,168.0,188
49226,17.0,42.0,54.0,714.0,799
49227,14.0,42.0,54.0,588.0,658
49228,17.0,42.0,54.0,714.0,725
49229,17.0,42.0,54.0,714.0,725
49230,19.0,42.0,54.0,798.0,811
49231,16.0,42.0,54.0,672.0,683
49232,24.0,42.0,54.0,1008.0,1024
49233,22.0,42.0,54.0,924.0,939
49234,28.0,42.0,54.0,1176.0,1194
49235,28.0,42.0,54.0,1176.0,1194
49236,20.0,42.0,54.0,840.0,853
49237,21.0,42.0,54.0,882.0,896
49238,17.0,42.0,54.0,714.0,725
49239,14.0,42.0,54.0,588.0,597
49240,3.0,42.0,54.0,126.0,128
49241,1.0,42.0,54.0,42.0,43
49242,20.0,38.0,50.0,760.0,860
49243,21.0,38.0,50.0,798.0,903
49244,29.0,38.0,50.0,1102.0,1247
49245,31.0,38.0,50.0,1178.0,1333
49246,11.0,38.0,50.0,418.0,473
49247,12.0,38.0,50.0,456.0,516
49248,10.0,38.0,50.0,380.0,430
49249,29.0,38.0,50.0,1102.0,1247
49250,9.0,38.0,50.0,342.0,387
49251,26.0,38.0,50.0,988.0,1118
49252,17.0,38.0,50.0,646.0,731
49253,14.0,38.0,50.0,532.0,602
49254,1.0,38.0,50.0,38.0,43
49255,3.0,38.0,50.0,114.0,129
49256,28.0,38.0,50.0,1064.0,1204
49257,28.0,38.0,50.0,1064.0,1204
49258,7.0,38.0,50.0,266.0,301
49259,8.0,38.0,50.0,304.0,344
49260,23.0,42.0,54.0,966.0,1068
49261,24.0,42.0,54.0,1008.0,1115
49262,17.0,42.0,54.0,714.0,789
49263,14.0,42.0,54.0,588.0,650
49264,15.0,38.0,50.0,570.0,743
49265,14.0,38.0,50.0,532.0,693
49266,21.0,42.0,54.0,882.0,1111
49267,21.0,42.0,54.0,882.0,1111
49268,9.0,42.0,54.0,378.0,379
49269,7.0,42.0,54.0,294.0,295
49270,24.0,42.0,54.0,1008.0,1011
49271,25.0,42.0,54.0,1050.0,1053
49272,22.0,42.0,54.0,924.0,927
49273,21.0,42.0,54.0,882.0,885
49274,12.0,38.0,50.0,456.0,486
49275,9.0,38.0,50.0,342.0,365
49276,16.0,38.0,50.0,608.0,648
49277,15.0,38.0,50.0,570.0,608
49278,6.0,38.0,50.0,228.0,243
49279,3.0,38.0,50.0,114.0,122
49280,28.0,38.0,50.0,1064.0,1134
49281,28.0,38.0,50.0,1064.0,1134
49282,26.0,42.0,54.0,1092.0,1179
49283,24.0,42.0,54.0,1008.0,1089
49284,12.0,38.0,50.0,456.0,516
49285,11.0,38.0,50.0,418.0,473
49286,27.0,38.0,50.0,1026.0,1134
49287,25.0,38.0,50.0,950.0,1050
49288,24.0,38.0,50.0,912.0,912
49289,23.0,38.0,50.0,874.0,874
49290,13.0,42.0,54.0,546.0,534
49291,13.0,42.0,54.0,546.0,534
49292,22.0,42.0,54.0,924.0,1140
49293,24.0,42.0,54.0,1008.0,1244
49294,1.0,42.0,54.0,42.0,44
49295,1.0,42.0,54.0,42.0,44
49296,26.0,38.0,50.0,988.0,1066
49297,25.0,38.0,50.0,950.0,1025
49298,22.0,42.0,54.0,924.0,974
49299,21.0,42.0,54.0,882.0,930
49300,5.0,42.0,54.0,210.0,221
49301,3.0,42.0,54.0,126.0,133
49302,17.0,42.0,54.0,714.0,698
49303,14.0,42.0,54.0,588.0,575
49304,1.0,1912.0,3400.0,1912.0,2856
49305,1.0,1912.0,3400.0,1912.0,2856
49306,1.0,1912.0,3400.0,1912.0,2856
49307,2.0,1912.0,3400.0,3824.0,5712
49308,1.0,1912.0,3400.0,1912.0,2856
49309,3.0,1912.0,3400.0,5736.0,8568
49310,1.0,1912.0,3400.0,1912.0,2856
49311,2.0,1912.0,3400.0,3824.0,5712
49312,1.0,1912.0,3400.0,1912.0,2754
49313,1.0,1912.0,3400.0,1912.0,2754
49314,1.0,1898.0,3375.0,1898.0,2835
49315,3.0,1898.0,3375.0,5694.0,8505
49316,1.0,1898.0,3375.0,1898.0,2835
49317,1.0,1898.0,3375.0,1898.0,2835
49318,1.0,1898.0,3375.0,1898.0,2835
49319,1.0,1898.0,3375.0,1898.0,2835
49320,1.0,1912.0,3400.0,1912.0,2686
49321,3.0,1912.0,3400.0,5736.0,8058
49322,1.0,1912.0,3400.0,1912.0,2686
49323,1.0,1912.0,3400.0,1912.0,2686
49324,2.0,1898.0,3375.0,3796.0,5333
49325,2.0,1898.0,3375.0,3796.0,5333
49326,2.0,1898.0,3375.0,3796.0,5333
49327,4.0,1898.0,3375.0,7592.0,10665
49328,1.0,1898.0,3375.0,1898.0,2666
49329,1.0,1898.0,3375.0,1898.0,2666
49330,1.0,1898.0,3375.0,1898.0,2666
49331,1.0,1898.0,3375.0,1898.0,2666
49332,1.0,1898.0,3375.0,1898.0,2666
49333,1.0,1898.0,3375.0,1898.0,2666
49334,1.0,1266.0,2320.0,1266.0,2274
49335,2.0,1266.0,2320.0,2532.0,4547
49336,1.0,1266.0,2320.0,1266.0,2274
49337,1.0,1266.0,2320.0,1266.0,2274
49338,1.0,1266.0,2320.0,1266.0,2274
49339,2.0,1266.0,2320.0,2532.0,4547
49340,1.0,1266.0,2320.0,1266.0,2274
49341,1.0,1266.0,2320.0,1266.0,2274
49342,1.0,1266.0,2320.0,1266.0,2274
49343,1.0,1266.0,2320.0,1266.0,2274
49344,1.0,1898.0,3375.0,1898.0,2666
49345,1.0,1898.0,3375.0,1898.0,2666
49346,1.0,1912.0,3400.0,1912.0,2686
49347,3.0,1912.0,3400.0,5736.0,8058
49348,1.0,1252.0,2295.0,1252.0,1790
49349,3.0,1252.0,2295.0,3756.0,5370
49350,1.0,1252.0,2295.0,1252.0,1790
49351,1.0,1252.0,2295.0,1252.0,1790
49352,1.0,1898.0,3375.0,1898.0,2835
49353,2.0,1898.0,3375.0,3796.0,5670
49354,1.0,1912.0,3400.0,1912.0,2686
49355,1.0,1912.0,3400.0,1912.0,2686
49356,1.0,1912.0,3400.0,1912.0,2686
49357,1.0,1912.0,3400.0,1912.0,2686
49358,1.0,1912.0,3400.0,1912.0,2686
49359,1.0,1912.0,3400.0,1912.0,2686
49360,2.0,1266.0,2320.0,2532.0,4037
49361,1.0,1266.0,2320.0,1266.0,2018
49362,1.0,1912.0,3400.0,1912.0,2958
49363,1.0,1912.0,3400.0,1912.0,2958
49364,1.0,1912.0,3400.0,1912.0,2958
49365,1.0,1912.0,3400.0,1912.0,2958
49366,1.0,1912.0,3400.0,1912.0,2958
49367,1.0,1912.0,3400.0,1912.0,2958
49368,1.0,1912.0,3400.0,1912.0,2958
49369,3.0,1912.0,3400.0,5736.0,8874
49370,1.0,1898.0,3375.0,1898.0,2666
49371,1.0,1898.0,3375.0,1898.0,2666
49372,1.0,1898.0,3375.0,1898.0,2666
49373,2.0,1898.0,3375.0,3796.0,5333
49374,1.0,1266.0,2320.0,1266.0,2297
49375,2.0,1266.0,2320.0,2532.0,4594
49376,1.0,1898.0,3375.0,1898.0,2936
49377,1.0,1898.0,3375.0,1898.0,2936
49378,1.0,1912.0,3400.0,1912.0,2958
49379,1.0,1912.0,3400.0,1912.0,2958
49380,1.0,1252.0,2295.0,1252.0,2249
49381,1.0,1252.0,2295.0,1252.0,2249
49382,1.0,1252.0,2295.0,1252.0,2249
49383,1.0,1252.0,2295.0,1252.0,2249
49384,1.0,1252.0,2295.0,1252.0,2249
49385,1.0,1252.0,2295.0,1252.0,2249
49386,1.0,1898.0,3375.0,1898.0,2835
49387,1.0,1898.0,3375.0,1898.0,2835
49388,1.0,1912.0,3400.0,1912.0,2686
49389,1.0,1912.0,3400.0,1912.0,2686
49390,1.0,1898.0,3375.0,1898.0,2734
49391,1.0,1898.0,3375.0,1898.0,2734
49392,1.0,1912.0,3400.0,1912.0,2686
49393,3.0,1912.0,3400.0,5736.0,8058
49394,1.0,1898.0,3375.0,1898.0,2835
49395,1.0,1898.0,3375.0,1898.0,2835
49396,1.0,1898.0,3375.0,1898.0,2936
49397,1.0,1898.0,3375.0,1898.0,2936
49398,1.0,1898.0,3375.0,1898.0,2936
49399,1.0,1898.0,3375.0,1898.0,2936
49400,1.0,1898.0,3375.0,1898.0,2936
49401,3.0,1898.0,3375.0,5694.0,8809
49402,1.0,1912.0,3400.0,1912.0,2788
49403,1.0,1912.0,3400.0,1912.0,2788
49404,1.0,1898.0,3375.0,1898.0,2835
49405,1.0,1898.0,3375.0,1898.0,2835
49406,2.0,1266.0,2320.0,2532.0,3666
49407,1.0,1266.0,2320.0,1266.0,1833
49408,1.0,1912.0,3400.0,1912.0,2686
49409,1.0,1912.0,3400.0,1912.0,2686
49410,1.0,1912.0,3400.0,1912.0,2686
49411,1.0,1912.0,3400.0,1912.0,2686
49412,1.0,1912.0,3400.0,1912.0,2686
49413,3.0,1912.0,3400.0,5736.0,8058
49414,1.0,1912.0,3400.0,1912.0,2686
49415,1.0,1912.0,3400.0,1912.0,2686
49416,1.0,1912.0,3400.0,1912.0,2686
49417,1.0,1912.0,3400.0,1912.0,2686
49418,1.0,1912.0,3400.0,1912.0,2686
49419,2.0,1912.0,3400.0,3824.0,5372
49420,1.0,1912.0,3400.0,1912.0,2686
49421,1.0,1912.0,3400.0,1912.0,2686
49422,1.0,1898.0,3375.0,1898.0,2768
49423,1.0,1898.0,3375.0,1898.0,2768
49424,1.0,1266.0,2320.0,1266.0,1995
49425,1.0,1266.0,2320.0,1266.0,1995
49426,1.0,1266.0,2320.0,1266.0,1995
49427,1.0,1266.0,2320.0,1266.0,1995
49428,1.0,1266.0,2320.0,1266.0,1995
49429,1.0,1266.0,2320.0,1266.0,1995
49430,1.0,1266.0,2320.0,1266.0,1995
49431,1.0,1266.0,2320.0,1266.0,1995
49432,1.0,1266.0,2320.0,1266.0,1995
49433,1.0,1266.0,2320.0,1266.0,1995
49434,1.0,1898.0,3375.0,1898.0,2666
49435,1.0,1898.0,3375.0,1898.0,2666
49436,1.0,1898.0,3375.0,1898.0,2768
49437,1.0,1898.0,3375.0,1898.0,2768
49438,2.0,1252.0,2295.0,2504.0,3626
49439,1.0,1252.0,2295.0,1252.0,1813
49440,2.0,1252.0,2295.0,2504.0,3626
49441,3.0,1252.0,2295.0,3756.0,5439
49442,2.0,1898.0,3375.0,3796.0,5333
49443,1.0,1898.0,3375.0,1898.0,2666
49444,1.0,1898.0,3375.0,1898.0,2666
49445,1.0,1898.0,3375.0,1898.0,2666
49446,1.0,1898.0,3375.0,1898.0,2666
49447,1.0,1898.0,3375.0,1898.0,2666
49448,1.0,1898.0,3375.0,1898.0,2666
49449,1.0,1898.0,3375.0,1898.0,2666
49450,1.0,1898.0,3375.0,1898.0,2666
49451,1.0,1898.0,3375.0,1898.0,2666
49452,1.0,1898.0,3375.0,1898.0,2936
49453,1.0,1898.0,3375.0,1898.0,2936
49454,2.0,1252.0,2295.0,2504.0,3626
49455,3.0,1252.0,2295.0,3756.0,5439
49456,1.0,1912.0,3400.0,1912.0,2686
49457,3.0,1912.0,3400.0,5736.0,8058
49458,1.0,1912.0,3400.0,1912.0,2686
49459,1.0,1912.0,3400.0,1912.0,2686
49460,1.0,1912.0,3400.0,1912.0,2686
49461,1.0,1912.0,3400.0,1912.0,2686
49462,1.0,420.0,769.0,420.0,600
49463,1.0,420.0,769.0,420.0,600
49464,1.0,420.0,769.0,420.0,600
49465,1.0,420.0,769.0,420.0,600
49466,1.0,1252.0,2295.0,1252.0,2272
49467,1.0,1252.0,2295.0,1252.0,2272
49468,1.0,1912.0,3400.0,1912.0,2788
49469,1.0,1912.0,3400.0,1912.0,2788
49470,1.0,1252.0,2295.0,1252.0,1790
49471,1.0,1252.0,2295.0,1252.0,1790
49472,1.0,1252.0,2295.0,1252.0,1974
49473,2.0,1252.0,2295.0,2504.0,3947
49474,1.0,1898.0,3375.0,1898.0,2666
49475,1.0,1898.0,3375.0,1898.0,2666
49476,1.0,1252.0,2295.0,1252.0,1790
49477,1.0,1252.0,2295.0,1252.0,1790
49478,1.0,1252.0,2295.0,1252.0,1974
49479,3.0,1252.0,2295.0,3756.0,5921
49480,1.0,1252.0,2295.0,1252.0,1974
49481,1.0,1252.0,2295.0,1252.0,1974
49482,2.0,1266.0,2320.0,2532.0,4547
49483,2.0,1266.0,2320.0,2532.0,4547
49484,2.0,1266.0,2320.0,2532.0,4547
49485,1.0,1266.0,2320.0,1266.0,2274
49486,1.0,1266.0,2320.0,1266.0,2274
49487,1.0,1266.0,2320.0,1266.0,2274
49488,1.0,1266.0,2320.0,1266.0,2274
49489,2.0,1266.0,2320.0,2532.0,4547
49490,1.0,1266.0,2320.0,1266.0,2274
49491,2.0,1266.0,2320.0,2532.0,4547
49492,1.0,1266.0,2320.0,1266.0,2274
49493,1.0,1266.0,2320.0,1266.0,2274
49494,1.0,1266.0,2320.0,1266.0,1810
49495,2.0,1266.0,2320.0,2532.0,3619
49496,1.0,1266.0,2320.0,1266.0,1810
49497,3.0,1266.0,2320.0,3798.0,5429
49498,1.0,1266.0,2320.0,1266.0,1810
49499,2.0,1266.0,2320.0,2532.0,3619
49500,1.0,1266.0,2320.0,1266.0,1810
49501,1.0,1266.0,2320.0,1266.0,1810
49502,1.0,1252.0,2295.0,1252.0,2249
49503,2.0,1252.0,2295.0,2504.0,4498
49504,1.0,1252.0,2295.0,1252.0,2249
49505,2.0,1252.0,2295.0,2504.0,4498
49506,1.0,1252.0,2295.0,1252.0,2249
49507,1.0,1252.0,2295.0,1252.0,2249
49508,3.0,1252.0,2295.0,3756.0,6747
49509,1.0,1252.0,2295.0,1252.0,2249
49510,2.0,1266.0,2320.0,2532.0,3619
49511,1.0,1266.0,2320.0,1266.0,1810
49512,1.0,1266.0,2320.0,1266.0,1810
49513,1.0,1266.0,2320.0,1266.0,1810
49514,1.0,1266.0,2320.0,1266.0,1810
49515,3.0,1266.0,2320.0,3798.0,5429
49516,1.0,1266.0,2320.0,1266.0,1810
49517,1.0,1266.0,2320.0,1266.0,1810
49518,1.0,308.0,565.0,308.0,429
49519,3.0,308.0,565.0,924.0,1288
49520,1.0,308.0,565.0,308.0,429
49521,2.0,308.0,565.0,616.0,859
49522,1.0,308.0,565.0,308.0,429
49523,1.0,308.0,565.0,308.0,429
49524,1.0,308.0,565.0,308.0,429
49525,1.0,308.0,565.0,308.0,429
49526,1.0,308.0,565.0,308.0,429
49527,1.0,308.0,565.0,308.0,429
49528,1.0,1912.0,3400.0,1912.0,3264
49529,1.0,1912.0,3400.0,1912.0,3264
49530,1.0,1912.0,3400.0,1912.0,3264
49531,1.0,1912.0,3400.0,1912.0,3264
49532,1.0,1912.0,3400.0,1912.0,3264
49533,2.0,1912.0,3400.0,3824.0,6528
49534,1.0,1912.0,3400.0,1912.0,3264
49535,1.0,1912.0,3400.0,1912.0,3264
49536,1.0,1912.0,3400.0,1912.0,3264
49537,1.0,1912.0,3400.0,1912.0,3264
49538,1.0,1912.0,3400.0,1912.0,3264
49539,1.0,1912.0,3400.0,1912.0,3264
49540,1.0,1912.0,3400.0,1912.0,3264
49541,1.0,1912.0,3400.0,1912.0,3264
49542,1.0,1912.0,3400.0,1912.0,3264
49543,1.0,1912.0,3400.0,1912.0,3264
49544,1.0,1912.0,3400.0,1912.0,3264
49545,2.0,1912.0,3400.0,3824.0,6528
49546,1.0,1912.0,3400.0,1912.0,3264
49547,1.0,1912.0,3400.0,1912.0,3264
